id,category_cluster
PG0177,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Story']"
PG0178,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0179,"['Audio', 'Multiplayer', 'Management', 'Monetization', 'Story', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation']"
PG0180,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story', 'Graphics']"
PG0181,"['Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG0182,"['Audio', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0183,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0184,"['Audio', 'Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG0185,"['Audio', 'Multiplayer', 'Management', 'Platform', 'spaCy_noun', 'Controls/UX', 'Story']"
PG0186,"['Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0187,"['Audio', 'Multiplayer', 'Management', 'Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Performance', 'Progression', 'Story', 'Graphics']"
PG0188,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0189,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Business', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0190,['spaCy_noun']
PG0191,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0192,"['Community', 'Audio', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0193,"['Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG0194,"['Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0195,"['Community', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story', 'Graphics']"
PG0196,"['Community', 'Gameplay', 'spaCy_noun', 'Performance', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG0197,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Business', 'Story']"
PG0198,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG0199,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0200,"['Community', 'Audio', 'Multiplayer', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0201,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Performance', 'Business', 'Customer Support', 'Story', 'Graphics']"
PG0202,"['Audio', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Customer Support', 'Story', 'Graphics']"
PG0204,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Customer Support', 'Innovation']"
PG0205,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Performance', 'Controls/UX', 'Story', 'Graphics']"
PG0206,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG0207,"['Audio', 'Balance', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Monetization']"
PG0208,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0209,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG0210,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG0211,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0212,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Customer Support', 'Story', 'Graphics']"
PG0213,"['Community', 'Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG0214,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Controls/UX', 'Story', 'Graphics']"
PG0215,"['Audio', 'DRM', 'AI', 'Controls/UX', 'Balance', 'Management', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Business', 'Gameplay', 'Platform', 'Monetization', 'Graphics', 'Multiplayer', 'Modding', 'Customer Support', 'Story', 'Cinematics']"
PG0216,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'AI', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG0217,"['Audio', 'Multiplayer', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'Graphics']"
PG0219,"['Gameplay', 'Audio', 'spaCy_noun']"
PG0220,"['Audio', 'Balance', 'Management', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'AI', 'Business', 'Controls/UX', 'Customer Support', 'Monetization']"
PG0221,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG0222,['spaCy_noun']
PG0223,"['Audio', 'Gameplay', 'Platform', 'spaCy_noun', 'Innovation', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Monetization', 'Cinematics', 'Graphics']"
PG0224,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'AI', 'Progression', 'Controls/UX', 'Story']"
PG0225,"['spaCy_noun', 'Management']"
PG0226,"['Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG0227,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG0228,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG0229,"['Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'Progression', 'Customer Support', 'Story']"
PG0230,"['Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'AI', 'Customer Support', 'Story']"
PG0231,"['Audio', 'Gameplay', 'spaCy_noun', 'Innovation', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG0232,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG0233,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Replayability', 'AI', 'Progression', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0234,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Customer Support', 'Story']"
PG0235,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Innovation', 'AI', 'Progression', 'Business', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG0236,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'AI', 'Progression', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0237,"['Audio', 'Balance', 'Gameplay', 'Platform', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG0238,"['Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Story', 'Graphics']"
PG0239,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story']"
PG0240,['spaCy_noun']
PG0241,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG0242,"['Story', 'spaCy_noun']"
PG0243,"['Gameplay', 'Story', 'spaCy_noun']"
PG0244,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Customer Support', 'Graphics']"
PG0245,"['Gameplay', 'Audio', 'Performance']"
PG0246,"['Customer Support', 'Story', 'spaCy_noun']"
PG0247,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Business', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0248,"['Gameplay', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'AI', 'Story']"
PG0249,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'AI', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0250,"['Audio', 'Multiplayer', 'Management', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Story', 'Cinematics']"
PG0251,"['Audio', 'Gameplay', 'spaCy_noun', 'Story', 'Cinematics']"
PG0252,"['Gameplay', 'spaCy_noun', 'Progression', 'Customer Support', 'Graphics']"
PG0253,"['Multiplayer', 'Audio', 'spaCy_noun']"
PG0254,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Story', 'Graphics']"
PG0255,"['Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Modding', 'Controls/UX', 'Story', 'Graphics']"
PG0256,"['Audio', 'Balance', 'Multiplayer', 'Platform', 'spaCy_noun', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG0257,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'AI', 'Business', 'Controls/UX', 'Story', 'Graphics']"
PG0258,"['Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story', 'Cinematics']"
PG0259,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG0260,"['Audio', 'Multiplayer', 'Gameplay', 'DRM', 'spaCy_noun', 'Controls/UX', 'Story', 'Graphics']"
PG0261,"['Gameplay', 'Audio', 'Balance', 'spaCy_noun']"
PG0262,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0263,"['Gameplay', 'DRM', 'Platform', 'spaCy_noun']"
PG0264,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Story', 'Graphics']"
PG0265,"['Gameplay', 'DRM', 'spaCy_noun', 'Performance', 'Customer Support']"
PG0266,"['Management', 'Gameplay', 'spaCy_noun', 'AI', 'Performance', 'Controls/UX']"
PG0267,"['Audio', 'Gameplay', 'spaCy_noun', 'Business', 'Monetization', 'Graphics']"
PG0268,"['Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Innovation']"
PG0269,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Innovation', 'Graphics']"
PG0270,"['Gameplay', 'spaCy_noun', 'AI', 'Progression', 'Customer Support', 'Monetization', 'Graphics']"
PG0271,"['Community', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression']"
PG0272,"['Community', 'Audio', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'AI', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0273,"['Audio', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG0274,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'Innovation', 'AI', 'Progression', 'Business', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0275,"['Balance', 'Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Customer Support', 'Story']"
PG0276,"['Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Story']"
PG0277,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Progression', 'Business', 'Story', 'Cinematics', 'Graphics']"
PG0278,"['Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Modding', 'Customer Support', 'Story', 'Graphics']"
PG0279,"['Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0280,"['Audio', 'Monetization', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Story']"
PG0281,"['Gameplay', 'Audio', 'Performance', 'spaCy_noun']"
PG0282,"['Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Performance', 'Innovation', 'Cinematics']"
PG0283,"['Community', 'Audio', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0284,"['Audio', 'Balance', 'Monetization', 'Gameplay', 'spaCy_noun', 'Innovation', 'Story', 'Graphics']"
PG0285,"['spaCy_noun', 'Monetization']"
PG0286,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0287,"['Community', 'Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Replayability', 'Performance', 'Controls/UX', 'Story']"
PG0288,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Customer Support']"
PG0289,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'AI', 'Performance', 'Business', 'Customer Support', 'Graphics']"
PG0290,"['Gameplay', 'spaCy_noun', 'Graphics']"
PG0291,"['Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'AI', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0292,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0293,"['Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Story']"
PG0294,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Replayability', 'Performance', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG0295,"['Audio', 'Gameplay', 'spaCy_noun', 'Performance', 'Graphics']"
PG0296,"['Audio', 'Balance', 'Multiplayer', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG0297,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG0298,"['Multiplayer', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Story', 'Cinematics']"
PG0299,"['Gameplay', 'Performance', 'spaCy_noun']"
PG0300,"['Audio', 'Gameplay', 'DRM', 'spaCy_noun', 'Innovation', 'Performance', 'AI', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG0301,"['Management', 'Gameplay', 'spaCy_noun', 'Story', 'Graphics']"
PG0302,"['Community', 'Audio', 'AI', 'Controls/UX', 'Balance', 'Management', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Gameplay', 'Platform', 'Monetization', 'Graphics', 'Multiplayer', 'Modding', 'Customer Support', 'Story', 'Cinematics']"
PG0303,"['Audio', 'Balance', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Customer Support', 'Story', 'Graphics']"
PG0304,"['Management', 'Gameplay', 'DRM', 'spaCy_noun', 'Progression', 'Story', 'Graphics']"
PG0305,"['Audio', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0306,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0307,"['Gameplay', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0308,"['Balance', 'Multiplayer', 'Monetization', 'Story', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'Replayability', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Innovation', 'Graphics']"
PG0309,"['Balance', 'Multiplayer', 'spaCy_noun', 'Performance', 'Controls/UX', 'Graphics']"
PG0310,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Controls/UX', 'Story']"
PG0311,"['Community', 'Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0312,"['Audio', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Story', 'Graphics']"
PG0313,"['Balance', 'Multiplayer', 'Platform', 'spaCy_noun', 'Modding', 'AI', 'Story', 'Graphics']"
PG0314,['spaCy_noun']
PG0315,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'Platform', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0316,"['Multiplayer', 'Management', 'Gameplay', 'spaCy_noun', 'Progression', 'Controls/UX', 'Story']"
PG0317,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Performance', 'Business', 'Controls/UX', 'Customer Support', 'Monetization']"
PG0318,"['Management', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Performance', 'Controls/UX', 'Monetization']"
PG0319,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Performance', 'Progression', 'Controls/UX', 'Story', 'Graphics']"
PG0320,"['Gameplay', 'spaCy_noun']"
PG0321,"['Audio', 'Balance', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'AI', 'Story', 'Graphics']"
PG0322,"['Community', 'Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Innovation', 'Story', 'Graphics']"
PG0323,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Progression', 'Business', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0324,"['Audio', 'Balance', 'Multiplayer', 'Monetization', 'Gameplay', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0325,"['Community', 'Audio', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'spaCy_noun', 'Modding', 'Performance', 'Progression', 'Business', 'Customer Support', 'Story', 'Graphics']"
PG0326,"['Audio', 'Multiplayer', 'Management', 'Monetization', 'Gameplay', 'DRM', 'Platform', 'spaCy_noun', 'Modding', 'AI', 'Progression', 'Performance', 'Customer Support', 'Story', 'Graphics']"
PG0327,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Innovation', 'AI', 'Business', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics']"
PG0328,"['Multiplayer', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Graphics']"
PG0329,"['Audio', 'Gameplay', 'spaCy_noun', 'Controls/UX', 'Monetization', 'Graphics']"
PG0330,"['Audio', 'Multiplayer', 'Gameplay', 'spaCy_noun', 'Progression', 'Business', 'Story', 'Cinematics', 'Graphics']"
PG0331,"['Gameplay', 'Audio', 'spaCy_noun']"
PG0332,"['Audio', 'Multiplayer', 'Monetization', 'Gameplay', 'DRM', 'spaCy_noun', 'Modding', 'Replayability', 'Innovation', 'Performance', 'Progression', 'Controls/UX', 'Customer Support', 'Story', 'Cinematics', 'Graphics']"
PG0333,"['Gameplay', 'Audio', 'Balance', 'spaCy_noun']"
PG0334,"['Story', 'spaCy_noun', 'Multiplayer', 'Business']"
PG0335,"['Audio', 'Gameplay', 'spaCy_noun', 'Modding', 'Monetization', 'Graphics']"
PG0336,"['Multiplayer', 'Gameplay', 'spaCy_noun', 'Monetization', 'Graphics']"
PG0337,"['Multiplayer', 'Management', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Controls/UX', 'Customer Support', 'Monetization']"
PG0338,"['Gameplay', 'spaCy_noun']"
PG0339,"['Audio', 'Multiplayer', 'Management', 'Monetization', 'Story', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Customer Support', 'Innovation', 'Cinematics', 'Graphics']"
PG0340,"['Audio', 'Multiplayer', 'Management', 'Gameplay', 'Platform', 'spaCy_noun', 'Controls/UX', 'Customer Support', 'Story']"
PG0341,"['Audio', 'Multiplayer', 'Gameplay', 'Platform', 'spaCy_noun', 'Performance', 'Progression', 'Controls/UX', 'Story', 'Cinematics', 'Graphics']"
PG0342,"['Audio', 'DRM', 'AI', 'Controls/UX', 'Balance', 'spaCy_noun', 'Performance', 'Progression', 'Business', 'Innovation', 'Gameplay', 'Platform', 'Monetization', 'Graphics', 'Multiplayer', 'Modding', 'Customer Support', 'Story', 'Cinematics']"
PG0343,"['Gameplay', 'DRM', 'spaCy_noun', 'AI', 'Story', 'Graphics']"
